slipangle,lateral_friction_coeff_r
-0.17493825309243505,0.5219167866741623
-0.17290198365191278,0.5175570995785355
-0.1716595299682251,0.5132018907939546
-0.1730723455153913,0.5085159374281469
-0.17480024848915954,0.5036450501559816
-0.1729532978201338,0.4991044922614585
-0.1661543218511139,0.49525218176909336
-0.15873822206961474,0.4917896919924359
-0.15123971746375608,0.4885564051637862
-0.14416880314258163,0.485533262646528
-0.1428468801381726,0.48240754664252455
-0.1429400028486938,0.47918511658930757
-0.14513292910983777,0.4760635881436476
-0.14569888425942445,0.4732999009747893
-0.14492480502521965,0.4709443916587546
-0.1490505705727425,0.46838357835728545
-0.15742305085246788,0.46549462965157545
-0.16379092732148726,0.4625072044447127
-0.16551403622500072,0.4596953508314883
-0.1620316131856605,0.45744572971088354
-0.15757915192577876,0.4555518802926798
-0.15427200162034227,0.45378906028048915
-0.15256233455006418,0.4520646877594116
-0.14835233643448253,0.4504029964463943
-0.14508102978392778,0.4488966246409921
-0.13953892782044264,0.44774799283961864
-0.13519632315746222,0.446823044650911
-0.1336049592084414,0.44582599327941275
-0.13308102129451327,0.4450494858530744
-0.12879380116807182,0.44478108101045455
-0.11946557123735668,0.4448748144977526
-0.10969712260953357,0.44512176641599593
-0.1084527271049538,0.44487894233302855
-0.10862763928982311,0.44436191603362857
-0.11141867307485542,0.44386846416655135
-0.11098169001819214,0.44372838582268
-0.10829433386937559,0.4440514241784183
-0.10804277564688691,0.44466056454776437
-0.11257521140792681,0.4452889557698059
-0.1196280008996744,0.4458906316974383
-0.11932625112826156,0.4470554556417501
-0.11462486668619798,0.448946273827772
-0.10966783690272108,0.4511086612679524
-0.10596833929258453,0.4535945083950579
-0.10031485464316403,0.45674011014059984
-0.09216020533266134,0.46055549977885246
-0.08431655803893578,0.4649889475429463
-0.07737218155711623,0.4700876413916486
-0.07418475317649564,0.4756128381725243
-0.06896222545793207,0.4816302271200752
-0.05697159961321141,0.4884137865904484
-0.043271803486571336,0.4956264447464855
-0.03473345913203363,0.5029089436876096
-0.02683086770779397,0.510557041354313
-0.014158315551477507,0.5187763693650003
-0.002410953729897747,0.5272751832871931
0.0036200343701338067,0.5356148886422208
-0.0012231546678038718,0.5435563663305473
-0.006313648577158659,0.5517343504909912
-0.0033704948468107343,0.5609869394692564
0.0002784000312014978,0.5707659151336312
-0.0015293748692197795,0.5805854399583902
-0.008089026853159487,0.5903826369773943
-0.016747584498879142,0.600253625611184
-0.021661042129514474,0.610501465279159
-0.02567731074419366,0.6211573156737854
-0.035357304556428826,0.6313291120928892
-0.04761162781938966,0.6410209771289059
-0.054246995208096394,0.6509039412034534
-0.05615232594657926,0.6610245707407839
-0.05556630953075059,0.6709980032983817
-0.05365408272959038,0.6809783022604267
-0.05307128294059149,0.6909321687709423
-0.06194697571587082,0.7001859924019687
-0.07282388723889688,0.7089022168866378
-0.07700444259679862,0.717848874757395
-0.08178915744680482,0.7265090014056781
-0.08450767815737326,0.7349216940075668
-0.0836017436873453,0.7433946040092221
-0.08002597533013378,0.7519766717182214
-0.0755595031636378,0.7605340142090214
-0.06336720785600813,0.7696577167367717
-0.04830170166228309,0.7792691426385467
-0.03799529093944232,0.7885143267809741
-0.03145330702784355,0.7974006527124705
-0.02408395296891186,0.8061481562989572
-0.01587005605389802,0.8151692661750657
-0.009735933638917782,0.8239014396109292
-0.0037902967767122764,0.8325979574679729
0.001810717831314257,0.8410700758734603
0.006100200542804357,0.849121554773785
0.004999027646864995,0.856104134566706
-0.0035775912048034986,0.8615825533683058
-0.012371896967683371,0.8660401903590856
-0.020247826743375663,0.8698064279663272
-0.024628260251857492,0.8732867416474648
-0.027249632106778332,0.8764358716454641
-0.03358033336525956,0.8786850658186776
-0.040014752826431854,0.8803501500611479
-0.04217868409139092,0.8820393400563168
-0.04142243480720986,0.883699793237306
-0.038564668752943954,0.8856961544798675
-0.03847867954259909,0.8875998351824377
-0.03980187823913828,0.8890830857077747
-0.040395216592329586,0.8905366503242664
-0.03847474649646987,0.892083049165192
-0.037346549060870426,0.8935481647278458
-0.04084404829841448,0.8946075847552463
-0.04063177306894805,0.8958744458381243
-0.03541520321405289,0.897729418456687
-0.030890973003508293,0.899639928833587
-0.031199882229221654,0.901322567062258
-0.03216532580960374,0.903042537187228
-0.032489372813082174,0.9051347104734913
-0.034319640941953056,0.9072098919801309
-0.03669115357655506,0.9093695189678427
-0.03822646072717384,0.9116986263494544
-0.04000134879368056,0.914141747460428
-0.04406076413233029,0.9164787651996278
-0.04775437094997437,0.9187276150632291
-0.04895445397449172,0.9213204733373778
-0.049965062655564996,0.9241782356578891
-0.05280417865960674,0.927131957418738
-0.05573401582788118,0.9302519319564561
-0.05677776992324901,0.9337865224815611
-0.05855672704798409,0.9374570438485719
-0.06161312281126641,0.9410117010762464
-0.06446563788012716,0.9446193179931162
-0.06308777482448269,0.9487821975199237
-0.0631875204542478,0.9530982433063697
-0.06980546721883774,0.9565581353174006
-0.07467751859187599,0.9599566846773305
-0.07458710498970422,0.963915630288669
-0.07212686922755518,0.9686921345059972
-0.07107635885557295,0.9734226710928924
-0.06357169290736331,0.9790775794000461
-0.05208503336894488,0.9857824238336071
-0.0466726106457902,0.9921505056796327
-0.04385250882099645,0.9979591778035852
-0.040494517478274705,1.003922193147232
-0.0390726682500806,1.0094514512877044
-0.03743484047887202,1.0147802050790902
-0.03628916740995125,1.0197695531027895
-0.039519915452166376,1.0241528822142867
-0.046209912188998725,1.0276820250112229
-0.052825587831158094,1.0307215779861576
-0.05451087685218692,1.034062294316982
-0.0535514794091112,1.0380180494304914
-0.05688858078200765,1.0415463254953097
-0.06059145431141344,1.0449714864266615
-0.06659110433520898,1.048134439416577
-0.07436817905310855,1.0507397614974714
-0.08044666743037965,1.053252371463324
-0.08437637337770565,1.0559481393620926
-0.09047849735857705,1.058593546894444
-0.09626769151650971,1.0614368970890702
-0.09975956914078354,1.0649203722464091
-0.1030349718667396,1.0686635041411323
-0.10729075127145404,1.072433529633207
-0.11153842697062011,1.0763269662120751
-0.11476694440718505,1.0806404586094043
-0.11743600822046552,1.085187413363434
-0.11972125421088697,1.089783743292255
-0.1196046253111882,1.0945792715944274
-0.11809384108414078,1.0997688791469493
-0.11891330339601658,1.104801527212264
-0.12162172246129788,1.1095231212297543
-0.12401035608280564,1.1141390106520086
-0.12654994687722065,1.1187717167263709
-0.12981340464976654,1.1233310030123258
-0.13099625298266804,1.1281410668474947
-0.12849532459719537,1.1334557997208257
-0.12611231264000455,1.1390521750800693
-0.1295179295897657,1.1442321795184451
-0.13729297513595662,1.1483639715982625
-0.1411736374680439,1.1526768307935404
-0.1437642172327258,1.1571546317295123
-0.14829297643389094,1.1611948771905296
-0.1523550059861154,1.16491899011793
-0.15287199235975413,1.1688522823916643
-0.155000583799628,1.1726842447285994
-0.1618227745041385,1.1753335426190052
-0.166361537346567,1.1777548756900094
-0.16822842034068075,1.1802508587102467
-0.16924454009339618,1.1826762084010358
-0.1688377527520315,1.1850619773672968
-0.16601173414825632,1.1876639918741874
-0.1661284815602282,1.1898751002892605
-0.17042358519432943,1.1909765048221561
-0.17514594328634092,1.1915194736841228
-0.17799258053405587,1.1917509617972588
-0.17921587635966563,1.1920233065265022
-0.18273057907143464,1.1917309571003214
-0.1849565360227996,1.1909974782290642
-0.18451047900124595,1.190519213870793
-0.18575423586912954,1.18954062535864
-0.19259619432609898,1.18720319845042
-0.2020816072477587,1.1835174954494594
-0.20776382200641597,1.1795623474432317
-0.20728107315698985,1.1761292223941768
-0.20415700571726103,1.173033973485572
-0.20236307126448172,1.1697976532619256
-0.20058158259988135,1.1665480087375681
-0.20176625126995384,1.1629062511909125
-0.2062670856062312,1.1583233576121903
-0.207319672126959,1.1537735329146306
-0.20447679581595324,1.1496597954083128
-0.20130568763434353,1.1457017253909587
-0.19744034575386138,1.1419858564346812
-0.19413693970663926,1.138555913358562
-0.19068839404414262,1.1355557274558166
-0.18935627830516633,1.1329382600940512
-0.19120028491694985,1.130394315267824
-0.19357836840824993,1.128003841317613
-0.19371825818609412,1.1260755938216045
-0.19381894274101752,1.1244144506226288
-0.19589354825333594,1.1225696404316774
-0.19333700913086416,1.1212562171811102
-0.18824100593017778,1.1206023796148932
-0.1851992687434565,1.1198764731236213
-0.17960941395910357,1.119662198434724
-0.17050342884653036,1.120304157153509
-0.16391156519817418,1.12131414525196
-0.15913296322760728,1.1221966150938092
-0.1545657880695337,1.1232163691234334
-0.14971567739415992,1.1244810788995012
-0.14364627283824083,1.1258922940233862
-0.13901171954601743,1.1272945547089679
-0.14026984952415522,1.1279842289797675
-0.1449370862516619,1.1277044718729003
-0.14897196031025262,1.1269610818405933
-0.1506009761702911,1.125951309881822
-0.15014062794401295,1.1250100781948185
-0.14855102493574157,1.1239219808263226
-0.1454249035722599,1.1227739519348294
-0.14430603180945312,1.1212161837344288
-0.14645962758650377,1.1189947771491788
-0.14324348347968097,1.1174797809589092
-0.13494986955525934,1.1173192954819944
-0.1269967878421625,1.1175557571460089
-0.11946413421236901,1.118157174559872
-0.11229104621087282,1.1189807196228616
-0.10558016035914441,1.120075965307071
-0.10180628237706668,1.120991671183126
-0.10115534016504113,1.1213665620025979
-0.1016287742462354,1.1213657127638756
-0.10038822046647322,1.1213580647642374
-0.09849113571159718,1.1214322985620173
-0.09644600544802628,1.1212305925581496
-0.09422217967483815,1.1208013709854268
-0.09204795149340117,1.119946054697591
-0.0916482479784384,1.1184584209915918
-0.09356531337021168,1.1161551733202117
-0.09704294036776018,1.1130282531530313
-0.10142860050817548,1.1090555484143843
-0.10401570878304711,1.1044837721496834
-0.1064100195002009,1.099673080221885
-0.10740322379533596,1.0951548136593583
-0.1066303414674612,1.0908933687896265
-0.10549767257868803,1.086808044403833
-0.10670664843118116,1.0826149758563255
-0.10973423825076623,1.0781212487180571
-0.11020364684879835,1.073966803927866
-0.10721414303068277,1.0705241467632196
-0.10489741476049996,1.0671686185109703
-0.10534204131501923,1.0636553656895473
-0.10678116071675081,1.0602134677694774
-0.10871614165019516,1.0567086709298021
-0.11394255226945771,1.052837143831676
-0.12037574516945404,1.0486979908121066
-0.12716216317539542,1.0444385436212047
-0.1342079672280112,1.0399927475611588
-0.13638197303121347,1.0358554297953115
-0.13399824254103865,1.0323275751881293
-0.13376043612212452,1.0288187381123084
-0.13761249636817108,1.0250524930426768
-0.13977344102726552,1.0216898299315886
-0.13548324960405989,1.019293910399671
-0.13019573463275425,1.0172942934954134
-0.12623000218355318,1.0153475564390892
-0.12369485057922258,1.0135240475617264
-0.1211017430853012,1.0120313639998209
-0.11907266241072101,1.0107011943619992
-0.1186489838639404,1.0093058001673925
-0.11904623340653409,1.007756265304147
-0.11805497622767613,1.0064542309659146
-0.11757693440225947,1.0051732447278467
-0.11710631687015205,1.0038734812705854
-0.1142406842471535,1.002693130864184
-0.11079374519276897,1.0014904964621498
-0.10787706539224762,1.0001469117641197
-0.10682159771681587,0.9985805036989472
-0.10858745079322962,0.9964574788245946
-0.10869674026869203,0.994294606509149
-0.10538487552473708,0.9926516401445615
-0.1032641728689001,0.9909049324797875
-0.10242665087451419,0.988910520848202
-0.10012382990209834,0.986995114099121
-0.09757041156530843,0.9853254503687191
-0.09399549421613917,0.9838056159253427
-0.09226627147791278,0.9821557401202274
-0.09071660908847612,0.9803871704149492
-0.08722239823292166,0.9791072692680867
-0.08348598620349823,0.97800772212637
-0.07997630555171975,0.9769897664910512
-0.07439916778789035,0.9762451987648714
-0.06690562943014289,0.9760623779352021
-0.05923558517342298,0.9761635572360412
-0.054843599896863715,0.976035797479408
-0.05251385913601814,0.975463741440855
-0.04923471389422618,0.9751088111069156
-0.045805489345825956,0.9746734144057537
-0.043739560145896306,0.9739854159472419
-0.041106492653519844,0.9732588171362859
-0.03834401471311244,0.9724533769283724
-0.038828399903798605,0.9713289908260159
-0.04183255192560331,0.9696650773122295
-0.04198935761622913,0.9682068539918793
-0.03827566384498571,0.9669210698179168
-0.03262560505992895,0.9655735287990047
-0.02976614800818278,0.9638211549866872
-0.02630818833743831,0.9617587691022028
-0.021802959821591195,0.9595743042059834
-0.018254564506111848,0.9571656381889376
-0.016301856186646146,0.9544857358232305
-0.010449689634015824,0.9522477303769482
-0.0012725742738382007,0.9508936709061341
0.005378608765625126,0.9496971091313577
0.0071404356148783155,0.9482745463605158
0.0030634186502107585,0.9460864116277942
-0.002079877781471673,0.9437753495888344
-0.005084460382291933,0.9414976945627148
-0.00859663011326628,0.9393745877068362
-0.01524191456847701,0.9371919789681058
-0.019782058996870022,0.9352307277350652
-0.021427285145096953,0.9342003851189407
-0.022720325772494387,0.9332340443548887
-0.01875976189865214,0.9327373521887207
-0.008733647224099972,0.9334667532845169
-0.001411699690253343,0.9344051647091403
0.002828810313054264,0.934991974048832
0.005403542479821999,0.9358698858846412
0.009714684002042118,0.9371996811270749
0.013814905628168006,0.9388847507780902
0.011734800854248828,0.9399103171657437
0.008626928699343894,0.9406233975258822
0.008826163525861075,0.9419527851638703
0.010665072506899742,0.9437563149372791
0.008671401788238997,0.9454081514643236
0.004759638455771986,0.9468013033337536
0.0068696492836668455,0.9491082507439071
0.011662184116683516,0.9521827780783704
0.014543748203889928,0.9554109849877697
0.015213730314845852,0.9588647980743964
0.01290502684053263,0.9624489125063354
0.00956323174220386,0.9660338729355653
0.003184322006498874,0.9695103685753478
-0.004631345739483317,0.9725812382058073
-0.00906365207329296,0.9756916107650546
-0.010816986482242053,0.979183780225837
-0.010754898088638942,0.982800792723864
-0.007889336361592836,0.9867620782564841
-0.003984014529567315,0.9909336365757281
0.0002669611166616903,0.9952488557479336
0.0037654314968873503,0.9996410183169568
0.006248785907911669,1.0040850008118944
0.00619037245613252,1.0084357421349888
0.003943672520393182,1.0123955367483783
0.0005263993969972791,1.0162246016757295
-0.0034334271215650247,1.0199213795561652
-0.004425878114930004,1.0239514186468648
-0.003253723192660818,1.028379349545075
-0.004059999235788814,1.0327495226469148
-0.006697222814556758,1.0368818429949356
-0.010547401886538577,1.0406586985214945
-0.013784674685585863,1.0443193746648691
-0.015288349184005234,1.0481026844855224
-0.016770380207108637,1.051929015502331
-0.018177382541397336,1.0557148191558723
-0.01812066566838455,1.0595135090745558
-0.018293684715784853,1.0631537324008171
-0.021087311815450205,1.0661970742803792
-0.023122577528816413,1.0690261853375043
-0.02228960467239305,1.071982480239753
-0.02101980766654954,1.074895358029916
-0.022056566460292526,1.0775369773389294
-0.025831057231145094,1.0797625931883508
-0.029155140969030047,1.082148039783577
-0.03134631001895061,1.084912312002277
-0.03124831611808765,1.087931380280049
-0.026888828438141887,1.091457078843787
-0.02077355950047788,1.0957030633655145
-0.01722065414990004,1.0999766362561347
-0.015276912665637354,1.104158532634413
-0.014461676116378497,1.108247159505785
-0.01686686288707051,1.1118145276769147
-0.021102013977543965,1.1148426634257913
-0.023867397153378267,1.117841413282781
-0.02341488843787709,1.1211636265433833
-0.023381146066440373,1.1245655179569927
-0.027821867461750305,1.1273638421934755
-0.030414008599080056,1.1301047521045655
-0.030934541882853273,1.1331739769518774
-0.03218150451762636,1.1361355947890766
-0.03432687324680983,1.1390107368105988
-0.035076120196759986,1.1420336475216761
-0.03214457763538392,1.1456404378707
-0.030401463984479404,1.1492939149388812
-0.031108922606155165,1.1525752714438495
-0.03245708837866412,1.1556633532706397
-0.034726374552565,1.1585734923216513
-0.03909527126949697,1.1609985322781031
-0.044010060343085966,1.1629798723861091
-0.04771847001947882,1.1648136607332482
-0.04979089681055249,1.1666890244015724
-0.05293062537489135,1.1685078995865412
-0.058435149951052034,1.16978908678574
-0.06058721507707254,1.1711876511138273
-0.061317110141648534,1.1728817428524774
-0.06373280189782426,1.1742057269807256
-0.06745271164363276,1.1748841002181858
-0.07048751437964129,1.1753672074591222
-0.0745431380276671,1.1754585507594193
-0.07988627726620989,1.1750514795703457
-0.08190380206217118,1.1744799801229324
-0.08119887626720401,1.1738644883289453
-0.08336442932349852,1.1726723686064813
-0.08893200686695257,1.1708123373681378
-0.09431579179149008,1.1686428044087085
-0.09842516684039548,1.166379706281604
-0.09899145673772614,1.1643867185927208
-0.09290816231187304,1.1631821289564683
-0.084792386212722,1.1625879552582117
-0.07737225040236262,1.16228403409574
-0.07547090394748834,1.1619002622715713
-0.07980475088933914,1.1604120685854136
-0.08540558993528968,1.1583826980516017
-0.09068771389032526,1.1559669698346262
-0.0966453398816094,1.153093793262123
-0.10227034167755611,1.1496349777195702
-0.10634655836403795,1.1459013500614916
-0.10993686973372596,1.1420486054315566
-0.11478747198534167,1.13781646786149
-0.1216779234593397,1.1327659245709796
-0.12654170754786742,1.127462515385224
-0.13081187451189225,1.1220912773514498
-0.13509471978272214,1.1166756433356986
-0.13830273990278297,1.1113870687450154
-0.13827284176783206,1.1064443727420958
-0.13556557651982537,1.1018934178452644
-0.13374256264195594,1.0972882651361378
-0.1357823898341679,1.0920375752789004
-0.1387538737844547,1.0863947560931484
-0.1416810932473438,1.0807248476842095
-0.14411301538393273,1.0751239953198923
-0.1453134897321009,1.0697707479153185
-0.14488681130286074,1.0644998407782746
-0.14321515954985742,1.059225227948668
-0.1425246071230506,1.053942079728278
-0.14175319111884743,1.0487379941935189
-0.14402966388583893,1.0431884154361222
-0.1474427381939447,1.0372217430163317
-0.14815765818295756,1.0314705923797676
-0.14974819580384224,1.0257835435747849
-0.1516079203661842,1.0203381124681425
-0.1485795453597376,1.015770303627
-0.1422351373488433,1.0123723642260425
-0.1385079903972004,1.009550601604695
-0.1410068062968841,1.0068110795835246
-0.1458187329077234,1.004356243222781
-0.1480557128773181,1.0024534179005877
-0.14622200678183628,1.0012046266980197
-0.14266660385673569,1.0004854978240478
-0.13913886669301112,0.9999201667044096
-0.13721220975712178,0.9991893440293352
-0.1362795960312908,0.9982219101338401
-0.13728489086267892,0.9970224024490909
-0.14194285255762296,0.9951669971123872
-0.14799599068144165,0.9927814259132849
-0.15073756664908067,0.9904989029389245
-0.1491372641387425,0.9887674893167138
-0.14820743583087714,0.9870293468041956
-0.14713174625242398,0.9852078095982494
-0.144600277803846,0.9835112045638016
-0.14329431247081592,0.9817267508960976
-0.14470613036527347,0.9794466108707693
-0.14827603926034838,0.9767843307191101
-0.15213612924358078,0.9738144034262776
-0.15153507074723271,0.9713685095967324
-0.14695753502662767,0.9697373968050237
-0.14251331503047804,0.9686242226110733
-0.14408859797966866,0.9671536820132438
-0.14953212152948447,0.9648728549142072
-0.1538953785850472,0.9622902357143577
-0.1605857768620278,0.959077099892007
-0.17086064177560223,0.9547267213469384
-0.176780664668579,0.9503308898999309
-0.17638909129550173,0.9465212929445688
-0.1744609552386911,0.9428552039638446
-0.17262181725510128,0.939331151868953
-0.17119589059500062,0.9361154968007661
-0.16891687603897987,0.9332245303273232
-0.1666153961658703,0.9305031312684015
-0.1668300167584753,0.9274846302634199
-0.16778219348998724,0.9242311706616395
-0.16354340098061115,0.9213236974823782
-0.15298367535110424,0.9195080953136896
-0.1446683734606884,0.9182401781468903
-0.14139204266120053,0.9166075465732795
-0.13791934628312164,0.9152030464880516
-0.13236592043572615,0.9142397543250328
-0.12787522033753618,0.9135745460377138
-0.1280197061557089,0.9125679633101472
-0.13126507858419756,0.9111933937759771
-0.13551198028843525,0.9094264610974224
-0.1379525292527124,0.9077407923044133
-0.13621408482724973,0.9065821565897668
-0.13167218397994707,0.9060099910201522
-0.1258799886786881,0.9058028556550157
-0.1142987804214981,0.9067621476292581
-0.10078428427865527,0.9091514817231586
-0.09502367885875818,0.9118731467379081
-0.09575924686568116,0.9147732208889582
-0.09859182388803323,0.9178654897871512
-0.09877935236800561,0.9215067054555395
-0.09431453167700465,0.9259694347038225
-0.08433931974876607,0.931745009729957
-0.07735240633828266,0.9383356603974465
-0.07348739953294592,0.9453844397174731
-0.07167459976888368,0.9527687038476461
-0.07058872569047736,0.9603912777831933
-0.07205297302736557,0.9678806089972228
-0.07833508318904481,0.9747109380862772
-0.08291399910063979,0.980813023058992
-0.08252555730597733,0.987150245934296
-0.08277105512407079,0.9933020180617415
-0.08242643458287269,0.999391255163093
-0.08108807780049099,1.0056446192682273
-0.07901254520383238,1.0115187343020091
-0.07792429786144095,1.0164674169896857
-0.0790626352973185,1.0204742661841195
-0.07879495064665631,1.0237113387200134
-0.07624742532857942,1.0263283697713126
-0.07355232418696755,1.0283623478909414
-0.07181590194516674,1.0296264242376139
-0.07067109378745684,1.0301808566274553
-0.06934493555079535,1.0300557750327215
-0.0684100997347965,1.0292996972731026
-0.06707115709587086,1.0281844793358152
-0.06812780069803415,1.0264402435739715
-0.06921746681902996,1.0240589759984633
-0.07007919973669363,1.0213251804088086
-0.07054413183948416,1.0183689091370707
-0.07046180913427191,1.0151359518359102
-0.06905263042869736,1.011857633579203
-0.0659579493196687,1.0087168532665312
-0.05908006802255583,1.0057472191318162
-0.05044743688484932,1.0028373107145068
-0.047508858466690285,0.9988778659059516
-0.04905031003854621,0.9932793223095724
-0.049739310234856005,0.9868689209332226
-0.05013917308156879,0.980124364035982
-0.04972975857838624,0.97356974548253
-0.049199970310009444,0.9670645311361503
-0.04616707249189678,0.9608563119812061
-0.04320471138118709,0.9549325456917732
-0.044434067927459964,0.9489620015018172
-0.05053556590217112,0.9423746638623882
-0.056630080134394634,0.9355344225726702
-0.061000954802643115,0.9285969751969825
-0.06262611863723211,0.9217864511698303
-0.06235515915854428,0.9151308968312744
-0.0625740567817561,0.9084609436093054
-0.06236843570889139,0.9019032740569367
-0.058351874812599736,0.8960329020939565
-0.05579310965527107,0.890299933269316
-0.057967773962309455,0.8839873559642021
-0.06262572044146797,0.8774716382023302
-0.0674942215013914,0.8709440918672468
-0.0632374573505623,0.8652825053543389
-0.05410916526910059,0.860676045231933
-0.04667107307801954,0.8563086960708889
-0.03925501215455207,0.8524380512000661
-0.034233515054087116,0.8490891119804937
-0.03364082815846081,0.8457111691629466
-0.034656412605498454,0.8422806307666787
-0.03452872906419646,0.8391776470120734
-0.031954423079272765,0.8365951117964092
-0.02714738090416491,0.8346465444944697
-0.025054212104704154,0.8328092124310855
-0.02628845629884502,0.8308806753426103
